;cm_projectno;orderno;shop;partno;order_type;order_date;closing_date;state;internal_repair;serial_batch_no;detail_state;qty_order;backorder;description;condition;receiving_number;delivery_date;condition_POST;ultima_act;ARRIVAL_IN_SHOP;PAUSED;PAUSING_REASON_I;MUTATOR;year;month;day;year_month;tat;TAT_logistic;TAT_ack_to_close;order_date_mean;tat_mean;TAT_ack_to_close_mean;TAT_logistic_mean;indice;TAT_KPI_month
5822;CM55118;R0526221;METROLOGY-A;HCS9000B-AV;R;2021-03-22;2021-11-09;C;Y;18175572;R;1,0;0,0;HOT BONDER UNIT;CA;161982;2021-11-09;R;2023-06-28T11:53:20.039Z;;N;-1;AR036683;2021;3;22;2021-03;232;;;2021-03;224,29347826086956;148,81944444444446;92,29166666666667;30;38,396382769884305
5823;CM55149;R0532221;METROLOGY-A;10002MRMH;R;2021-03-23;2021-08-23;C;Y;0312502926;R;1,0;0,0;TORQUIMETRO;CA;157005;2021-08-23;R;2023-06-28T11:53:20.039Z;;N;-1;AR013158;2021;3;23;2021-03;153;;;2021-03;224,29347826086956;148,81944444444446;92,29166666666667;30;38,396382769884305
5824;CM5557;R0168318;METROLOGY;ASSY905461;R;2018-09-21;2019-05-30;C;Y;L-1539;R;1,0;0,0;MANDRILADORA DE CABLES;CA;104353;2019-05-30;R;2023-06-28T11:53:20.039Z;;N;-1;AR013158;2018;9;21;2018-09;251;;;2018-09;77,12101910828025;48,787234042553195;36,861702127659576;0;0,0
5825;CM55632;R0594521;METROLOGY-A;80BK-A;R;2021-04-01;2021-06-22;C;Y;33650239;R;1,0;0,0;TERMOCUPLA;CA;153597;2021-06-22;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2021;4;1;2021-04;82;;;2021-04;201,55555555555554;149,39285714285714;74,44047619047619;31;0,38382872473237123
5826;CM55653;R0606721;METROLOGY;J6134F;R;2021-04-01;2021-04-12;C;Y;10910010;R;1,0;0,0;TORQUIMETRO;CA;149574;2021-04-12;R;2023-06-28T11:53:20.039Z;;N;-1;AR013158;2021;4;1;2021-04;11;;;2021-04;201,55555555555554;149,39285714285714;74,44047619047619;31;0,38382872473237123
5827;CM56335;R0721321;METROLOGY;Q8638;R;2021-04-20;2022-11-16;C;Y;2714;R;1,0;0,0;MANOMETRO;CA;195274;2022-11-16;R;2023-06-28T11:53:20.039Z;;N;-1;AR029578;2021;4;20;2021-04;575;;;2021-04;201,55555555555554;149,39285714285714;74,44047619047619;31;0,38382872473237123
5828;CM56341;R0722421;METROLOGY;C32051-5;R;2021-04-20;2021-04-20;C;Y;16ETBGH4008CEUA;R;1,0;0,0;RED XDCR ADPTR ASSY;CA;150136;2021-04-20;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2021;4;20;2021-04;0;;;2021-04;201,55555555555554;149,39285714285714;74,44047619047619;31;0,38382872473237123
5829;CM56676;R0787721;METROLOGY;1000 PSI;R;2021-04-29;2022-05-02;C;Y;7027;R;1,0;0,0;MANOMETRO;CA;176207;2022-05-02;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2021;4;29;2021-04;368;;;2021-04;201,55555555555554;149,39285714285714;74,44047619047619;31;0,38382872473237123
5830;CM57243;R0887221;METROLOGY;J6121F;R;2021-05-13;2021-05-14;C;Y;04118054;R;1,0;0,0;TORQUIMETRO ANALÓGICO PROTO;CA;151476;2021-05-14;R;2023-06-28T11:53:20.039Z;;N;-1;AR013158;2021;5;13;2021-05;1;;;2021-05;200,17910447761193;151,40384615384616;80,1923076923077;32;1,3282284843316288
5831;CM57337;R0910721;METROLOGY;TE-1003FU;R;2021-05-18;2021-06-18;C;Y;3094;R;1,0;0,0;TORQUIMETRO;CA;153412;2021-06-18;R;2023-06-28T11:53:20.039Z;;N;-1;AR013158;2021;5;18;2021-05;31;;;2021-05;200,17910447761193;151,40384615384616;80,1923076923077;32;1,3282284843316288
5832;CM57568;R0942121;METROLOGY;4500 PSI;R;2021-05-27;2022-10-18;C;Y;1696-2;R;1,0;0,0;MANOMETRO;CA;192485;2022-10-18;R;2023-06-28T11:53:20.039Z;;N;-1;AR029578;2021;5;27;2021-05;509;;;2021-05;200,17910447761193;151,40384615384616;80,1923076923077;32;1,3282284843316288
5833;CM58644;R1036921;METROLOGY;19351;R;2021-06-04;2021-06-04;C;Y;193510941001;R;1,0;0,0;TOUCH TESTER DESCO;CA;152536;2021-06-04;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2021;6;4;2021-06;0;;;2021-06;134,33695652173913;95,84146341463415;46,853658536585364;33;-57,97322031575754
5834;CM59253;R1131821;METROLOGY;50581020;R;2021-06-25;2021-07-16;C;Y;614198560;R;1,0;0,0;TORQUIMETRO;CA;154842;2021-07-16;R;2023-06-28T11:53:20.039Z;;N;-1;AR013158;2021;6;25;2021-06;21;;;2021-06;134,33695652173913;95,84146341463415;46,853658536585364;33;-57,97322031575754
5835;CM59259;R1132921;METROLOGY;3000PSI;R;2021-06-25;2021-06-28;C;Y;AU17;R;1,0;0,0;MANOMETRO;CA;153883;2021-06-28;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2021;6;25;2021-06;3;;;2021-06;134,33695652173913;95,84146341463415;46,853658536585364;33;-57,97322031575754
5836;CM59444;R1153721;METROLOGY;3000PSI;R;2021-07-01;2021-07-01;C;Y;19007;R;1,0;0,0;MANOMETRO;CA;154073;2021-07-01;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2021;7;1;2021-07;0;;;2021-07;131,50666666666666;79,98148148148148;84,9074074074074;34;-19,829567594124658
5837;CM59661;R1194421;METROLOGY;F70199-52;R;2021-07-12;2021-07-21;C;Y;AE007891;R;1,0;0,0;INFLATION TOOL TIRE DIGITAL;CA;155144;2021-07-21;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2021;7;12;2021-07;9;;;2021-07;131,50666666666666;79,98148148148148;84,9074074074074;34;-19,829567594124658
5838;CM59662;R1194521;METROLOGY;F70199-52;R;2021-07-12;2021-07-23;C;Y;AE007568;R;1,0;0,0;INFLATION TOOL TIRE DIGITAL;CA;155271;2021-07-23;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2021;7;12;2021-07;11;;;2021-07;131,50666666666666;79,98148148148148;84,9074074074074;34;-19,829567594124658
5839;CM59969;R1251421;METROLOGY;TE602FUA;R;2021-07-19;2021-07-23;C;Y;10962;R;1,0;0,0;TORQUIMETRO;CA;155263;2021-07-23;R;2023-06-28T11:53:20.039Z;;N;-1;AR013158;2021;7;19;2021-07;4;;;2021-07;131,50666666666666;79,98148148148148;84,9074074074074;34;-19,829567594124658
5840;CM60022;R1259721;METROLOGY;TE602FUA;R;2021-07-20;2021-07-23;C;Y;10898;R;1,0;0,0;TORQUIMETRO;CA;155281;2021-07-23;R;2023-06-28T11:53:20.039Z;;N;-1;AR013158;2021;7;20;2021-07;3;;;2021-07;131,50666666666666;79,98148148148148;84,9074074074074;34;-19,829567594124658
5841;CM60530;R1301221;METROLOGY;PS409A 10100P;R;2021-07-29;2022-07-12;C;Y;146854;R;1,0;0,0;MANOMETRO DIGITAL;CA;182987;2022-07-12;R;2023-06-28T11:53:20.039Z;;N;-1;AR022228;2021;7;29;2021-07;348;;;2021-07;131,50666666666666;79,98148148148148;84,9074074074074;34;-19,829567594124658
5842;CM60645;R1322121;METROLOGY;622338;R;2021-08-02;2021-08-02;C;Y;207072;R;1,0;0,0;MANOMETRO;CA;155808;2021-08-02;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2021;8;2;2021-08;0;;;2021-08;147,625;141,64705882352942;39,1764705882353;35;43,534668389319556
5843;CM61130;R1372421;METROLOGY-A;87V;R;2021-08-11;2021-11-19;C;Y;21630064;R;1,0;0,0;MULTIMETRO DIGITAL PORTATIL FLUKE;CA;162832;2021-11-19;R;2023-06-28T11:53:20.039Z;;N;-1;AR027885;2021;8;11;2021-08;100;;;2021-08;147,625;141,64705882352942;39,1764705882353;35;43,534668389319556
5844;CM61426;R1409821;METROLOGY;TE50-FUA;R;2021-08-20;2021-09-09;C;Y;17720;R;1,0;0,0;TORQUIMETRO;CA;158020;2021-09-09;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2021;8;20;2021-08;20;;;2021-08;147,625;141,64705882352942;39,1764705882353;35;43,534668389319556
5845;CM61908;R1459121;METROLOGY;QD2R200;R;2021-08-31;2021-09-10;C;Y;0319113539;R;1,0;0,0;TORQUIMETRO;CA;158116;2021-09-10;R;2023-06-28T11:53:20.039Z;;N;-1;AR013158;2021;8;31;2021-08;10;;;2021-08;147,625;141,64705882352942;39,1764705882353;35;43,534668389319556
5846;CM62983;R1609821;METROLOGY-A;87V;R;2021-09-21;2022-01-10;C;Y;23390003;R;1,0;0,0;MULTIMETRO DIGITAL PORTATIL FLUKE;CA;166028;2022-01-10;R;2023-06-28T11:53:20.039Z;;N;-1;AR036831;2021;9;21;2021-09;111;;;2021-09;149,33333333333334;111,77358490566037;57,79245283018868;36;-26,72677443698615
5847;CM63168;R1648621;METROLOGY-A;H-2016-01;R;2021-09-27;2022-02-16;C;Y;T28660;R;1,0;0,0;MANOMETRO;CA;168900;2022-02-16;R;2023-06-28T11:53:20.039Z;;N;-1;AR036683;2021;9;27;2021-09;142;;;2021-09;149,33333333333334;111,77358490566037;57,79245283018868;36;-26,72677443698615
5848;CM63175;R1648721;METROLOGY-A;NTG2604-S;R;2021-09-27;2021-09-30;C;Y;12172;R;1,0;0,0;MANOMETRO DE RUEDAS;CA;159362;2021-09-30;R;2023-06-28T11:53:20.039Z;;N;-1;AR036683;2021;9;27;2021-09;3;;;2021-09;149,33333333333334;111,77358490566037;57,79245283018868;36;-26,72677443698615
5849;CM63478;R1682821;METROLOGY;30200TW38I;R;2021-10-01;2021-10-01;C;Y;6211;R;1,0;0,0;TORQUIMETRO AISLADO CEMENTEX;CA;159430;2021-10-01;R;2023-06-28T11:53:20.039Z;;N;-1;AR022228;2021;10;1;2021-10;0;;;2021-10;89,91525423728814;65,6086956521739;27,608695652173914;37;-70,3639796441477
5850;CM63540;R1693521;METROLOGY;TE250FU;R;2021-10-04;2021-10-18;C;Y;9689;R;1,0;0,0;TORQUIMETRO;CA;160304;2021-10-18;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2021;10;4;2021-10;14;;;2021-10;89,91525423728814;65,6086956521739;27,608695652173914;37;-70,3639796441477
5851;CM6355;R0207318;METROLOGY-A;AU-MAN-HYD;R;2018-09-27;2019-05-17;C;Y;AU014H;R;1,0;0,0;MANOMETRO;CA;103271;2019-05-17;R;2023-06-28T11:53:20.039Z;;N;-1;AU047713;2018;9;27;2018-09;232;;;2018-09;77,12101910828025;48,787234042553195;36,861702127659576;0;0,0
5852;CM6367;R0208818;METROLOGY-A;GAGE;R;2018-09-27;2018-10-03;C;Y;G617;R;1,0;0,0;CALIBRE PASA NO PASA;CA;81810;2018-10-03;R;2023-06-28T11:53:20.039Z;;N;-1;AU047713;2018;9;27;2018-09;6;;;2018-09;77,12101910828025;48,787234042553195;36,861702127659576;0;0,0
5853;CM64033;R1749121;METROLOGY;TE50FUA;R;2021-10-14;2021-10-18;C;Y;20381;R;1,0;0,0;TORQUIMETRO;CA;160300;2021-10-18;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2021;10;14;2021-10;4;;;2021-10;89,91525423728814;65,6086956521739;27,608695652173914;37;-70,3639796441477
5854;CM64339;R1795021;METROLOGY;22-045;R;2021-10-19;2021-10-22;C;Y;118249;R;1,0;0,0;AMPERIMETRO;CA;160731;2021-10-22;R;2023-06-28T11:53:20.039Z;;N;-1;AR027885;2021;10;19;2021-10;3;;;2021-10;89,91525423728814;65,6086956521739;27,608695652173914;37;-70,3639796441477
5855;CM6463;R0222218;METROLOGY;60INHG;R;2018-09-28;2019-01-09;C;Y;9084;R;1,0;0,0;MANOMETRO;CA;90258;2019-01-09;R;2023-06-28T11:53:20.039Z;;N;-1;AR013812;2018;9;28;2018-09;103;;;2018-09;77,12101910828025;48,787234042553195;36,861702127659576;0;0,0
5856;CM64630;R1842521;METROLOGY;TH401D;R;2021-10-27;2021-10-27;C;Y;JH16000;R;1,0;0,0;CONTROLADOR + TERMOCUPLA;CA;161140;2021-10-27;R;2023-06-28T11:53:20.039Z;;N;-1;AR027885;2021;10;27;2021-10;0;;;2021-10;89,91525423728814;65,6086956521739;27,608695652173914;37;-70,3639796441477
5857;CM6483;R0223918;METROLOGY-A;AU-MAN-5000;R;2018-09-28;2018-10-24;C;Y;E317090;R;1,0;0,0;MANOMETRO;CA;83545;2018-10-24;R;2023-06-28T11:53:20.039Z;;N;-1;AU031609;2018;9;28;2018-09;26;;;2018-09;77,12101910828025;48,787234042553195;36,861702127659576;0;0,0
5858;CM65004;R1876221;METROLOGY;NTG2604-S;R;2021-11-02;2021-11-08;C;Y;20344/004;R;1,0;0,0;MANOMETRO DE RUEDAS;CA;161943;2021-11-08;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2021;11;2;2021-11;6;;;2021-11;105,33333333333333;96,98550724637681;23,217391304347824;38;32,35206216377765
5859;CM66235;R2050721;METROLOGY;98F27508206204;R;2021-11-26;2021-12-09;C;Y;AO2684;R;1,0;0,0;GO-NO-GO;CA;163873;2021-12-09;R;2023-06-28T11:53:20.039Z;;N;-1;AR036955;2021;11;26;2021-11;13;;;2021-11;105,33333333333333;96,98550724637681;23,217391304347824;38;32,35206216377765
5860;CM66246;R2051021;METROLOGY;98F27508206208;R;2021-11-26;2021-12-09;C;Y;AO2684;R;1,0;0,0;GO-NO-GO;CA;163875;2021-12-09;R;2023-06-28T11:53:20.039Z;;N;-1;AR036955;2021;11;26;2021-11;13;;;2021-11;105,33333333333333;96,98550724637681;23,217391304347824;38;32,35206216377765
5861;CM66248;R2051321;METROLOGY;98F27508206200;R;2021-11-26;2021-12-09;C;Y;AO2684;R;1,0;0,0;GO-NO-GO;CA;163866;2021-12-09;R;2023-06-28T11:53:20.039Z;;N;-1;AR036955;2021;11;26;2021-11;13;;;2021-11;105,33333333333333;96,98550724637681;23,217391304347824;38;32,35206216377765
5862;CM67379;R2207421;METROLOGY;1082AS 04B;R;2021-12-16;2022-05-12;C;Y;E254834;R;1,0;0,0;MANOMETRO;CA;177334;2022-05-12;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2021;12;16;2021-12;147;;;2021-12;81,1;78,56;15,546666666666667;39;-23,454057085510197
5863;CM6777;R0276318;METROLOGY-A;45-173;R;2018-10-03;2018-10-03;C;Y;01;R;1,0;0,0;WIRE STRIPPER;CA;81831;2018-10-03;R;2023-06-28T11:53:20.039Z;;N;-1;AU047713;2018;10;3;2018-10;0;;;2018-10;79,55089820359281;74,3103448275862;30,367816091954023;1;34,34664560398874
5864;CM67812;R2298521;METROLOGY;50-K;R;2021-12-30;2022-01-18;C;Y;7954;R;1,0;0,0;TORQUIMETRO;CA;166653;2022-01-18;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2021;12;30;2021-12;19;;;2021-12;81,1;78,56;15,546666666666667;39;-23,454057085510197
5865;CM6787;R0279618;METROLOGY;NTG2604-S;R;2018-10-03;2018-11-06;C;Y;9113;R;1,0;0,0;MANOMETRO DE RUEDAS;CA;84836;2018-11-06;R;2023-06-28T11:53:20.039Z;;N;-1;AR013812;2018;10;3;2018-10;34;;;2018-10;79,55089820359281;74,3103448275862;30,367816091954023;1;34,34664560398874
5866;CM6822;R0285118;METROLOGY;150 MM.;R;2018-10-03;2019-01-16;C;Y;8144;R;1,0;0,0;CALIBRE;US;90993;2019-01-16;US;2023-06-28T11:53:20.039Z;;N;-1;AR014968;2018;10;3;2018-10;105;;;2018-10;79,55089820359281;74,3103448275862;30,367816091954023;1;34,34664560398874
5867;CM68710;R0144522;METROLOGY;Q-586;R;2022-01-21;2022-03-28;C;Y;E548028;R;1,0;0,0;MANOMETRO;CA;172659;2022-03-28;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2022;1;21;2022-01;66;;;2022-01;90,29787234042553;94,6829268292683;6,024390243902439;40;17,02833590932509
5868;CM70619;R0439722;METROLOGY-A;121630-006;R;2022-02-24;2022-02-25;C;Y;3456;R;1,0;0,0;ANALIZADOR-CARGADOR;CA;169634;2022-02-25;R;2023-06-28T11:53:20.039Z;;N;-1;AR036683;2022;2;24;2022-02;1;;;2022-02;73,4225352112676;80,86440677966101;3,542372881355932;41;-17,08850729253469
5869;CM7142;R0322318;METROLOGY-A;1676MM;R;2018-10-08;2018-10-08;C;Y;YCU015;R;1,0;0,0;BLOQUE DE ACERO;CA;82169;2018-10-08;R;2023-06-28T11:53:20.039Z;;N;-1;AU047713;2018;10;8;2018-10;0;;;2018-10;79,55089820359281;74,3103448275862;30,367816091954023;1;34,34664560398874
5870;CM71567;R0564622;METROLOGY;300C;R;2022-03-09;2022-04-01;C;Y;11520K84;R;1,0;0,0;CONTROLADOR + TERMOCUPLA;CA;173090;2022-04-01;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2022;3;9;2022-03;23;;;2022-03;64,34567901234568;74,50387596899225;5,271317829457364;42;-8,53718109017033
5871;CM72234;R0700422;METROLOGY;TE602FUA;R;2022-03-22;2022-03-22;C;Y;1021;R;1,0;0,0;TORQUIMETRO;CA;172231;2022-03-22;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2022;3;22;2022-03;0;;;2022-03;64,34567901234568;74,50387596899225;5,271317829457364;42;-8,53718109017033
5872;CM72248;R0703622;METROLOGY-A;NTG2604-S;R;2022-03-22;2022-03-25;C;Y;040607;R;1,0;0,0;MANOMETRO DE RUEDAS;CA;172361;2022-03-25;R;2023-06-28T11:53:20.039Z;;N;-1;AR036683;2022;3;22;2022-03;3;;;2022-03;64,34567901234568;74,50387596899225;5,271317829457364;42;-8,53718109017033
5873;CM72371;R0718822;METROLOGY;S12001;R;2022-03-23;2022-03-25;C;Y;938449;R;1,0;0,0;TORQUIMETRO;CA;172409;2022-03-25;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2022;3;23;2022-03;2;;;2022-03;64,34567901234568;74,50387596899225;5,271317829457364;42;-8,53718109017033
5874;CM7245;R0337318;METROLOGY;723;R;2018-10-09;2018-10-10;C;Y;922000;R;1,0;0,0;CALIBRE DIGITAL STARRETT;CA;82398;2018-10-10;R;2023-06-28T11:53:20.039Z;;N;-1;AR016525;2018;10;9;2018-10;1;;;2018-10;79,55089820359281;74,3103448275862;30,367816091954023;1;34,34664560398874
5875;CM72464;R0730122;METROLOGY;8-32 UNC-3A;R;2022-03-25;2022-03-25;C;Y;8927 / 2004042;R;1,0;0,0;CALIBRADOR DE ROSCA INTERNA;CA;172434;2022-03-25;R;2023-06-28T11:53:20.039Z;;N;-1;AR022227;2022;3;25;2022-03;0;;;2022-03;64,34567901234568;74,50387596899225;5,271317829457364;42;-8,53718109017033
5876;CM72467;R0730522;METROLOGY;361115040 / # 6-32 UNC-3A;R;2022-03-25;2022-03-25;C;Y;8938/2004038;R;1,0;0,0;ANILLO CALIBRADO;CA;172442;2022-03-25;R;2023-06-28T11:53:20.039Z;;N;-1;AR022227;2022;3;25;2022-03;0;;;2022-03;64,34567901234568;74,50387596899225;5,271317829457364;42;-8,53718109017033
5877;CM72473;R0731522;METROLOGY;301115050 / 6-32 UNC-3B;R;2022-03-25;2022-03-25;C;Y;8931 / 2004032;R;1,0;0,0;CALIBRADOR ROSCA INT;CA;172487;2022-03-25;R;2023-06-28T11:53:20.039Z;;N;-1;AR022227;2022;3;25;2022-03;0;;;2022-03;64,34567901234568;74,50387596899225;5,271317829457364;42;-8,53718109017033
5878;CM73128;R0834222;METROLOGY;177-182;R;2022-04-04;2022-04-05;C;Y;.65010;R;1,0;0,0;ANILLO;CA;173485;2022-04-05;R;2023-06-28T11:53:20.039Z;;N;-1;AR022227;2022;4;4;2022-04;1;;;2022-04;67,4;78,85714285714286;4,0476190476190474;43;5,520447140770706
5879;CM73378;R0876922;METROLOGY;CU-2581-HJ;R;2022-04-07;2022-08-18;C;Y;5530-002;R;1,0;0,0;MANOMETRO DE 0-600 PSI;CA;186734;2022-08-18;R;2023-06-28T11:53:20.039Z;;N;-1;AR027885;2022;4;7;2022-04;133;;;2022-04;67,4;78,85714285714286;4,0476190476190474;43;5,520447140770706
5880;CM7363;R0354618;METROLOGY-A;M22520/3-15;R;2018-10-11;2018-10-26;C;Y;G443;R;1,0;0,0;CALIBRE PASA NO PASA;CA;83850;2018-10-26;R;2023-06-28T11:53:20.039Z;;N;-1;AU047713;2018;10;11;2018-10;15;;;2018-10;79,55089820359281;74,3103448275862;30,367816091954023;1;34,34664560398874
5881;CM73644;R0921422;METROLOGY;50°C;R;2022-04-12;2022-04-19;C;Y;8187;R;1,0;0,0;TERMOMETRO;CA;174754;2022-04-19;R;2023-06-28T11:53:20.039Z;;N;-1;AR025908;2022;4;12;2022-04;7;;;2022-04;67,4;78,85714285714286;4,0476190476190474;43;5,520447140770706
5882;CM73971;R0956522;METROLOGY;810014-1;R;2022-04-18;2022-04-18;C;Y;895141;R;1,0;0,0;TORQUIMETRO 1100 IN. LBS.;CA;174631;2022-04-18;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2022;4;18;2022-04;0;;;2022-04;67,4;78,85714285714286;4,0476190476190474;43;5,520447140770706
5883;CM74710;R1061622;METROLOGY;TE602FUA;R;2022-04-28;2022-04-29;C;Y;10899;R;1,0;0,0;TORQUIMETRO;CA;175993;2022-04-29;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2022;4;28;2022-04;1;;;2022-04;67,4;78,85714285714286;4,0476190476190474;43;5,520447140770706
5884;CM74780;R1074422;METROLOGY;TD932;R;2022-04-29;2022-04-29;C;Y;0050118109;R;1,0;0,0;DENSITOMETRO;CA;176024;2022-04-29;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2022;4;29;2022-04;0;;;2022-04;67,4;78,85714285714286;4,0476190476190474;43;5,520447140770706
5885;CM75206;R1137722;METROLOGY;QD1200;R;2022-05-05;2022-05-09;C;Y;0315030671;R;1,0;0,0;TORQUIMETRO;CA;176833;2022-05-09;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2022;5;5;2022-05;4;;;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
5886;CM75208;R1133722;METROLOGY;NTG2604-S;R;2022-05-05;2022-05-10;C;Y;16166/008;R;1,0;0,0;MANOMETRO DE RUEDAS;CA;176981;2022-05-10;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2022;5;5;2022-05;5;;;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
5887;CM75404;R1166222;METROLOGY;200PSI;R;2022-05-10;2022-06-06;C;Y;7305;R;1,0;0,0;MANOMETRO;CA;179514;2022-06-06;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2022;5;10;2022-05;27;;;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
5888;CM75692;R1202822;METROLOGY;ATECH3FR250B;R;2022-05-13;2022-05-17;C;Y;0516060016;R;1,0;0,0;TORQUIMETRO;CA;177649;2022-05-17;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2022;5;13;2022-05;4;;;2022-05;50,94047619047619;49,432432432432435;7,256756756756757;44;-59,52511130203858
5889;CM77560;R1467722;METROLOGY-A;J6121F;R;2022-06-13;2022-07-04;C;Y;06122254;R;1,0;0,0;TORQUIMETRO ANALÓGICO PROTO;CA;182115;2022-07-04;R;2023-06-28T11:53:20.039Z;;N;-1;AR029578;2022;6;13;2022-06;21;;;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
5890;CM77647;R1483422;METROLOGY;CTECH2MR240;R;2022-06-14;2022-06-24;C;Y;0318103494;R;1,0;0,0;TORQUIMETRO;CA;181161;2022-06-24;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2022;6;14;2022-06;10;;;2022-06;46,59615384615385;47,705263157894734;2,1894736842105265;45;-3,6205004651606707
5891;CM7782;R0412818;METROLOGY-A;AU-MAN-4000;R;2018-10-17;2018-10-30;C;Y;T-4572;R;1,0;0,0;MANOMETRO;CA;84107;2018-10-30;R;2023-06-28T11:53:20.039Z;;N;-1;AU031609;2018;10;17;2018-10;13;;;2018-10;79,55089820359281;74,3103448275862;30,367816091954023;1;34,34664560398874
5892;CM7811;R0416918;METROLOGY;0K11,6;R;2018-10-17;2019-03-23;C;Y;7072;R;1,0;0,0;MANOMETRO;US;97743;2019-03-23;US;2023-06-28T11:53:20.039Z;;N;-1;AR013158;2018;10;17;2018-10;157;;;2018-10;79,55089820359281;74,3103448275862;30,367816091954023;1;34,34664560398874
5893;CM79034;R1691022;METROLOGY;NTG2604-S;R;2022-07-07;2022-07-09;C;Y;17275/004;R;1,0;0,0;MANOMETRO DE RUEDAS;CA;182757;2022-07-09;R;2023-06-28T11:53:20.039Z;;N;-1;AR027885;2022;7;7;2022-07;2;;;2022-07;47,99038461538461;50,15555555555556;4,477777777777778;46;4,88538581722362
5894;CM7928;R0434018;METROLOGY;60 PSI;R;2018-10-18;2018-12-06;C;Y;7444;R;1,0;0,0;MANOMETRO;CA;87519;2018-12-06;R;2023-06-28T11:53:20.039Z;;N;-1;AR013158;2018;10;18;2018-10;49;;;2018-10;79,55089820359281;74,3103448275862;30,367816091954023;1;34,34664560398874
5895;CM79526;R1749922;METROLOGY;400INHGA;R;2022-07-13;2022-07-15;C;Y;8327;R;1,0;0,0;MANOMETRO;CA;183425;2022-07-15;R;2023-06-28T11:53:20.039Z;;N;-1;AR027885;2022;7;13;2022-07;2;;;2022-07;47,99038461538461;50,15555555555556;4,477777777777778;46;4,88538581722362
5896;CM79527;R1750422;METROLOGY;200INHGA;R;2022-07-13;2022-07-13;C;Y;C003766;R;1,0;0,0;MANOMETRO;CA;183110;2022-07-13;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2022;7;13;2022-07;0;;;2022-07;47,99038461538461;50,15555555555556;4,477777777777778;46;4,88538581722362
5897;CM7974;R0439818;METROLOGY;25 IN;R;2018-10-19;2019-01-14;C;Y;7697;R;1,0;0,0;COMPARADOR;US;90769;2019-01-14;US;2023-06-28T11:53:20.039Z;;N;-1;AR013158;2018;10;19;2018-10;87;;;2018-10;79,55089820359281;74,3103448275862;30,367816091954023;1;34,34664560398874
5898;CM8046;R0454218;METROLOGY;TS-451;R;2018-10-19;2018-11-16;C;Y;T000235;R;1,0;0,0;CROSS-TALK TESTER;CA;85909;2018-11-16;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2018;10;19;2018-10;28;;;2018-10;79,55089820359281;74,3103448275862;30,367816091954023;1;34,34664560398874
5899;CM80490;R1876522;METROLOGY;X-371;R;2022-07-28;2022-08-03;C;Y;1957741;R;1,0;0,0;AMPERIMETRO;CA;185137;2022-08-03;R;2023-06-28T11:53:20.039Z;;N;-1;AR022228;2022;7;28;2022-07;6;;;2022-07;47,99038461538461;50,15555555555556;4,477777777777778;46;4,88538581722362
5900;CM80695;R1917522;METROLOGY;622338;R;2022-08-02;2022-08-20;C;Y;207072;R;1,0;0,0;MANOMETRO;CA;186956;2022-08-20;R;2023-06-28T11:53:20.039Z;;N;-1;AR027885;2022;8;2;2022-08;18;;;2022-08;36,134020618556704;30,236842105263158;9,013157894736842;47;-65,87564065370856
5901;CM80942;R1967122;METROLOGY;F70199-52;R;2022-08-08;2022-08-15;C;Y;AE007891;R;1,0;0,0;INFLATION TOOL TIRE DIGITAL;CA;186317;2022-08-15;R;2023-06-28T11:53:20.039Z;;N;-1;AR027170;2022;8;8;2022-08;7;;;2022-08;36,134020618556704;30,236842105263158;9,013157894736842;47;-65,87564065370856
